MelbournePedestrian,TARNet,4,0.41046831955922863
MelbournePedestrian,TARNet,5,0.4986225895316804
MelbournePedestrian,TARNet,6,0.4738292011019284
MelbournePedestrian,TARNet,7,0.42699724517906334
MelbournePedestrian,TARNet,8,0.44077134986225897
MelbournePedestrian,TARNet,9,0.42699724517906334
MelbournePedestrian,TARNet,10,0.3581267217630854
MoteStrain,TARNet,1,0.8828125
MoteStrain,TARNet,2,0.875
MoteStrain,TARNet,3,0.8740157480314961
MoteStrain,TARNet,4,0.8976377952755905
MoteStrain,TARNet,5,0.8346456692913385
MoteStrain,TARNet,6,0.9133858267716536
MoteStrain,TARNet,7,0.8110236220472441
MoteStrain,TARNet,8,0.937007874015748
MoteStrain,TARNet,9,0.8267716535433071
MoteStrain,TARNet,10,0.7952755905511811
OSULeaf,TARNet,1,0.4
OSULeaf,TARNet,2,0.5333333333333333
OSULeaf,TARNet,3,0.45454545454545453
OSULeaf,TARNet,4,0.4090909090909091
OSULeaf,TARNet,5,0.5454545454545454
OSULeaf,TARNet,6,0.5
OSULeaf,TARNet,7,0.5227272727272727
OSULeaf,TARNet,8,0.5909090909090909
OSULeaf,TARNet,9,0.4772727272727273
OSULeaf,TARNet,10,0.5227272727272727
Plane,TARNet,1,0.8095238095238095
Plane,TARNet,2,0.7142857142857143
Plane,TARNet,3,0.6666666666666666
Plane,TARNet,4,0.6666666666666666
Plane,TARNet,5,0.5714285714285714
Plane,TARNet,6,0.7619047619047619
Plane,TARNet,7,0.6666666666666666
Plane,TARNet,8,0.42857142857142855
Plane,TARNet,9,0.8095238095238095
Plane,TARNet,10,0.7142857142857143
PowerCons,TARNet,1,0.75
PowerCons,TARNet,2,0.6666666666666666
PowerCons,TARNet,3,0.6944444444444444
PowerCons,TARNet,4,0.5555555555555556
PowerCons,TARNet,5,0.5555555555555556
PowerCons,TARNet,6,0.6388888888888888
PowerCons,TARNet,7,0.5833333333333334
PowerCons,TARNet,8,0.6666666666666666
PowerCons,TARNet,9,0.6666666666666666
PowerCons,TARNet,10,0.6944444444444444
SonyAIBORobotSurface1,TARNet,1,0.9047619047619048
SonyAIBORobotSurface1,TARNet,2,0.9032258064516129
SonyAIBORobotSurface1,TARNet,3,0.9032258064516129
SonyAIBORobotSurface1,TARNet,4,0.9032258064516129
SonyAIBORobotSurface1,TARNet,5,0.9516129032258065
SonyAIBORobotSurface1,TARNet,6,0.9354838709677419
SonyAIBORobotSurface1,TARNet,7,0.8387096774193549
SonyAIBORobotSurface1,TARNet,8,0.8870967741935484
SonyAIBORobotSurface1,TARNet,9,0.9193548387096774
SonyAIBORobotSurface1,TARNet,10,0.9032258064516129
SonyAIBORobotSurface2,TARNet,1,0.8571428571428571
SonyAIBORobotSurface2,TARNet,2,0.8571428571428571
SonyAIBORobotSurface2,TARNet,3,0.8775510204081632
SonyAIBORobotSurface2,TARNet,4,0.8571428571428571
SonyAIBORobotSurface2,TARNet,5,0.7959183673469388
SonyAIBORobotSurface2,TARNet,6,0.8571428571428571
SonyAIBORobotSurface2,TARNet,7,0.826530612244898
SonyAIBORobotSurface2,TARNet,8,0.8775510204081632
SonyAIBORobotSurface2,TARNet,9,0.826530612244898
SonyAIBORobotSurface2,TARNet,10,0.826530612244898
Strawberry,TARNet,1,0.8181818181818182
Strawberry,TARNet,2,0.7575757575757576
Strawberry,TARNet,3,0.7878787878787878
Strawberry,TARNet,4,0.8163265306122449
Strawberry,TARNet,5,0.8163265306122449
Strawberry,TARNet,6,0.8367346938775511
Strawberry,TARNet,7,0.826530612244898
Strawberry,TARNet,8,0.8571428571428571
Strawberry,TARNet,9,0.8673469387755102
Strawberry,TARNet,10,0.8673469387755102
SwedishLeaf,TARNet,1,0.5929203539823009
SwedishLeaf,TARNet,2,0.6460176991150443
SwedishLeaf,TARNet,3,0.6017699115044248
SwedishLeaf,TARNet,4,0.6017699115044248
SwedishLeaf,TARNet,5,0.6460176991150443
SwedishLeaf,TARNet,6,0.75
SwedishLeaf,TARNet,7,0.6517857142857143
SwedishLeaf,TARNet,8,0.6517857142857143
SwedishLeaf,TARNet,9,0.7232142857142857
SwedishLeaf,TARNet,10,0.7053571428571429
Symbols,TARNet,1,0.7941176470588235
Symbols,TARNet,2,0.8333333333333334
Symbols,TARNet,3,0.7647058823529411
Symbols,TARNet,4,0.803921568627451
Symbols,TARNet,5,0.8235294117647058
Symbols,TARNet,6,0.8137254901960784
Symbols,TARNet,7,0.7450980392156863
Symbols,TARNet,8,0.803921568627451
Symbols,TARNet,9,0.8529411764705882
Symbols,TARNet,10,0.8431372549019608
TwoLeadECG,TARNet,1,0.7863247863247863
TwoLeadECG,TARNet,2,0.8205128205128205
TwoLeadECG,TARNet,3,0.8103448275862069
TwoLeadECG,TARNet,4,0.8362068965517241
TwoLeadECG,TARNet,5,0.853448275862069
TwoLeadECG,TARNet,6,0.8189655172413793
TwoLeadECG,TARNet,7,0.7931034482758621
TwoLeadECG,TARNet,8,0.8017241379310345
TwoLeadECG,TARNet,9,0.6724137931034483
TwoLeadECG,TARNet,10,0.7413793103448276
Wafer,TARNet,1,0.9888423988842399
Wafer,TARNet,2,0.99581589958159
Wafer,TARNet,3,0.99721059972106
Wafer,TARNet,4,0.9804741980474198
Wafer,TARNet,5,0.9916201117318436
Wafer,TARNet,6,0.9874301675977654
Wafer,TARNet,7,0.9902234636871509
Wafer,TARNet,8,0.9888268156424581
Wafer,TARNet,9,0.9664804469273743
Wafer,TARNet,10,0.9846368715083799
WordSynonyms,TARNet,1,0.37362637362637363
WordSynonyms,TARNet,2,0.4835164835164835
WordSynonyms,TARNet,3,0.31868131868131866
WordSynonyms,TARNet,4,0.38461538461538464
WordSynonyms,TARNet,5,0.34065934065934067
WordSynonyms,TARNet,6,0.4
WordSynonyms,TARNet,7,0.2777777777777778
WordSynonyms,TARNet,8,0.4666666666666667
WordSynonyms,TARNet,9,0.4111111111111111
WordSynonyms,TARNet,10,0.4444444444444444
Yoga,TARNet,1,0.7727272727272727
Yoga,TARNet,2,0.7696969696969697
Yoga,TARNet,3,0.8
Yoga,TARNet,4,0.7878787878787878
Yoga,TARNet,5,0.8272727272727273
Yoga,TARNet,6,0.8212121212121212
Yoga,TARNet,7,0.8181818181818182
Yoga,TARNet,8,0.7636363636363637
Yoga,TARNet,9,0.8242424242424242
Yoga,TARNet,10,0.8272727272727273
Haptics,TARNet,1,0.425531914893617
Haptics,TARNet,2,0.3829787234042553
Haptics,TARNet,3,0.425531914893617
Haptics,TARNet,4,0.5217391304347826
Haptics,TARNet,5,0.4782608695652174
Haptics,TARNet,6,0.4782608695652174
Haptics,TARNet,7,0.1956521739130435
Haptics,TARNet,8,0.41304347826086957
Haptics,TARNet,9,0.5
Haptics,TARNet,10,0.45652173913043476
Mallat,TARNet,1,0.8458333333333333
Mallat,TARNet,2,0.6666666666666666
Mallat,TARNet,3,0.8166666666666667
Mallat,TARNet,4,0.725
Mallat,TARNet,5,0.7583333333333333
Mallat,TARNet,6,0.8416666666666667
Mallat,TARNet,7,0.7833333333333333
Mallat,TARNet,8,0.7125
Mallat,TARNet,9,0.7166666666666667
Mallat,TARNet,10,0.8041666666666667
Phoneme,TARNet,1,0.2037914691943128
Phoneme,TARNet,2,0.2037914691943128
Phoneme,TARNet,3,0.18009478672985782
Phoneme,TARNet,4,0.15639810426540285
Phoneme,TARNet,5,0.16587677725118483
Phoneme,TARNet,6,0.1895734597156398
Phoneme,TARNet,7,0.10426540284360189
Phoneme,TARNet,8,0.0947867298578199
Phoneme,TARNet,9,0.15165876777251186
Phoneme,TARNet,10,0.16113744075829384
